ND,DC,EC,LC,CC,BC,FR
" Gadde Sn, 2021, PHYS REV FLUIDS",0.00040966816878328555,0.0007540442506043706,0.0004732282186266659,0.11385526714708832,0.0004831165207174358,0
" Nejat P, 2015, RENEW SUST ENERG REV",0.00020483408439164277,1.0398870943008462e-12,0.0,0.06204013165419171,0.0,0
" Archer Cl, 2018, APPL ENERG",0.00040966816878328555,0.05067830633054385,0.0016720810714658534,0.11368558321495936,0.0015404142956141522,0
"Berghauser Pont M, 2010, SPACEMATRIX SPACE D",0.00020483408439164277,1.4348067520962931e-09,0.0,0.09866014590869591,0.0,0
" Lacal-Arantegui R, 2020, WIND ENERGY",0.00040966816878328555,0.052370152086956424,0.0031306965676589095,0.11359035808185393,0.0031306965676589095,0
" Michelsen J, 1994, BASIS3D PLATFORM DE",0.00020483408439164277,2.5521738477345628e-05,0.0,0.0926217534007475,0.0,0
" Meunier P, 2005, J FLUID MECH",0.00020483408439164277,4.292868599951365e-08,0.0,0.08920968478757424,0.0,0
"Miller C1, 2022, SCI TECHNOL BUILT EN",0.012904547316673495,2.0566911267862396e-06,0.2709510314960767,0.12213549484639248,0.27894273837918476,1
" Cigarini F, WORLD ELECTR VEHIC J",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
"[Anonymous], 2010, DESIGNING HIGH DENS",0.00020483408439164277,6.528736838958447e-10,0.0,0.09624825030065257,0.0,0
"Fusaro G1, 2022, APPL ACOUST",0.00594018844735764,8.97373191504046e-11,0.01109067676379529,0.09333180393056512,0.01089564373662109,0
"Awad Ha1, 2022, OPEN CHEM",0.007169192953707497,0.00015865756559196463,0.033247324194375275,0.11660456673354352,0.03324725909389615,0
" Berardi U, 2020, RENEW SUST ENERG REV",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Maple, 2020, MAPL DIV WAT MAPL I",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Espinoza Jl, 2019, PATHOGENS",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Deb Nk, 2020, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Decc, 2014, POWER PUPIL",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Fainerman Vb, 1983, COLLOID J USSR+",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Chiesa G, 2021, INNOVATIONS VENTILA",0.00020483408439164277,6.969472216500429e-11,0.0,0.0909446545332613,0.0,0
"2, -7",0.00020483408439164277,0.00035725572126793736,0.0,0.10864098626966642,0.0,0
" Gonzalez-Rodriguez Ag, 2017, ENERGY SUSTAIN DEV",0.00020483408439164277,1.1668056733511443e-05,0.0,0.09258662216237744,0.0,0
" Hertwich Eg, 2005, ENVIRON SCI TECHNOL",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Li L, 2016, J ASIAN EARTH SCI",0.00040966816878328555,6.910280681241847e-07,7.666791963030143e-08,0.08658945389404232,7.855099134051936e-08,0
" Morato A, 2017, RENEW ENERG",0.00020483408439164277,1.3024495558804564e-07,0.0,0.10058306034571564,0.0,0
" Andersen S, 2014, THESI",0.00020483408439164277,2.5858913228928773e-05,0.0,0.12054023357447964,0.0,0
" Natanian J, 2020, ENERG BUILDINGS",0.00020483408439164277,1.5521443211577202e-10,0.0,0.08883955380052044,0.0,0
" Bacri Jc, 1994, PHYS REV E",0.00020483408439164277,1.8633561771969974e-14,0.0,0.053691422789710425,0.0,0
" Hahmann An, 2020, GEOSCI MODEL DEV",0.00020483408439164277,0.0004301536967607035,0.0,0.1094496132720547,0.0,0
" Zhu S, 2012, COMPACTLY SUPPORTED",0.00020483408439164277,1.112229019164228e-05,0.0,0.10937605018483253,0.0,0
" Saltelli A, 2010, COMPUT PHYS COMMUN",0.00020483408439164277,8.066745904142321e-10,0.0,0.09957372167492709,0.0,0
" Reinhart Cf, 2001, ENERG BUILDINGS",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Campagnolo F, 2016, P AMER CONTR CONF",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Minan Jh, 1980, HASTINGS LAW J",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Sun Sx, 2019, IEEE T SUSTAIN ENERG",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Berkouk D, 2020, SUSTAINABILITY-BASEL",0.00020483408439164277,6.643795048809229e-12,0.0,0.0831955828973603,0.0,0
" Oecd, 2022, REN EN FEED TA",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Jiang Cl, 2015, PHYS REV C",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Wipr Achtiger M, 2021, TURNING TRASH TREAS",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Boogen N, 2017, ENERG ECON",0.00040966816878328555,9.840334349436888e-12,0.0028171506013544272,0.0706502076670381,0.0028171506013544272,0
" Vargas-Salgado C, 2019, P 5 CARPE C HOR EU",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
"Oh S1, 2021, J PHYS CONF SER",0.0024580090126997134,2.3452101129668775e-05,0.005073861393219872,0.11264420858329488,0.004788538065804857,0
" Asmuth H, 2020, WIND ENERGY SCI",0.00020483408439164277,2.5331602491978744e-06,0.0,0.10124219738288298,0.0,0
" Saxena S, 2017, FORESIGHT",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Charalampous M, 2019, EUR J WORK ORGAN PSY",0.00040966816878328555,6.731533837753291e-11,1.9154714321435464e-05,0.08166474297853833,1.986097474009519e-05,0
" Pawluk Re, 2019, RENEW SUST ENERG REV",0.00020483408439164277,8.673875579385123e-12,0.0,0.08246760925015625,0.0,0
" Crocombe Ra, 2019, PROC SPIE",0.00020483408439164277,1.4352210507801342e-14,0.0,0.0623586966240468,0.0,0
" Panjwani B, 2019, J PHYS CONF SER",0.00020483408439164277,5.329145682889054e-06,0.0,0.10704027713828411,0.0,0
" Obukhov Am, 1954, AKAD NAUK SSSR GEOFI",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Yuan Qq, 2020, REMOTE SENS ENVIRON",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
"Andersson Jae, 2019, MATH PROGRAM COMPUT",0.00020483408439164277,4.311869973993088e-10,0.0,0.080427011087132,0.0,0
" Kosters J, 2021, AGING MENT HEALTH",0.00020483408439164277,7.010023947350626e-12,0.0,0.08536606690097746,0.0,0
" Wang Zq, 2011, BUILD ENVIRON",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Bossanyi E, 2018, J PHYS CONF SER",0.00040966816878328555,0.0005874551647958889,0.001106051911188353,0.11175460684445462,0.0010530198487893226,0
" Heo S, 2019, ENERG BUILDINGS",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
"Lau Kkl1, 2021, J PHYS CONF SER",0.0022531749283080703,5.146633735863411e-11,0.004092904784002647,0.08786580756632231,0.004092904784002647,0
" Berquist J, 2019, BUILD ENVIRON",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
"Asmuth H, 2020, WIND ENERGY SCI",0.00020483408439164277,9.194246646142987e-06,0.0,0.12761730492746046,0.0,0
" Van Der Walt S, 2011, COMPUT SCI ENG",0.00020483408439164277,0.0005271268299171423,0.0,0.10951836148686542,0.0,0
"Annoni J, 2016, WIND ENERGY",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Froemelt A, 2021, ENVIRON RES LETT",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
"Faujiyati R1, 2021, J PHYS CONF SER",0.005530520278574355,0.00015115566418977562,0.010624094749591697,0.1162934730824202,0.010624094749591697,0
" Mastropietro A, 2020, BUILD SIMUL CONF PR",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Hoxha E, 2020, IOP C SER EARTH ENV",0.00020483408439164277,1.6416471508558872e-16,0.0,0.04989524247534365,0.0,0
" Wellig B, 2017, P 12 IEA HEAT PUMP C",0.00020483408439164277,2.2981176228500297e-16,0.0,0.056404746224856445,0.0,0
" Veselka J, 2020, SUSTAINABILITY-BASEL",0.00020483408439164277,1.7314434604648446e-16,0.0,0.04989932234226315,0.0,0
"Amasyali K, 2018, RENEW SUST ENERG REV",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Kraushaar M, 2011, THESIS INP",0.00020483408439164277,0.0003093765381250475,0.0,0.12254323652702126,0.0,0
" Madsen Ha, 2010, J SOL ENERG-T ASME",0.00020483408439164277,3.418545352845671e-05,0.0,0.10481118100431525,0.0,0
" Haces-Fernandez F, 2021, ENERGIES",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Zendehrouud S, 2021, PHYS REV FLUID",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Vogel Mj, 2002, J FLUID MECH",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Behl M, 2016, APPL ENERG",0.00020483408439164277,3.085953502457781e-08,0.0,0.09530502684236213,0.0,0
" Campos A, 2016, P I CIVIL ENG-MAR EN",0.00040966816878328555,1.6826440157113536e-06,0.0010518312410477348,0.10392762107503992,0.0007505351349496829,0
" Pwc, OFFSH WIND CST RED ",0.00020483408439164277,5.738646770750497e-06,0.0,0.09589659981535681,0.0,0
" Housing International, 2019, SWITZ HOUS COOP WOR",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Pre, 2020, SIMAPRO 9 1 0 ",0.00020483408439164277,9.263701130465406e-08,0.0,0.09400573816263262,0.0,0
" Vaswani A, 2017, P INT C NEUR INF PRO",0.00020483408439164277,2.0566679306466234e-09,0.0,0.08963225439256797,0.0,0
" Hoxha E, 2021, SCI TOTAL ENVIRON",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Schmidt J, 2015, J PHYS CONF SER",0.00020483408439164277,5.201124680212222e-06,0.0,0.10096163788646469,0.0,0
" Gla, 2018, SOLAR ACTION PLAN L",0.00020483408439164277,1.4519921424279566e-20,0.0,0.046110108899949945,0.0,0
" Swisstopo, 2020, GEOPORTA",0.00020483408439164277,8.410616565883191e-11,0.0,0.08740801747444184,0.0,0
" Katic I, 1986, P EUR WIND EN ASS ",0.0006145022531749283,0.0007598814521657031,0.04451086398344,0.11441561789589631,0.043176863260012695,0
" Price Lla, 2014, PHOTOCHEM PHOTOBIOL",0.00040966816878328555,1.5578593434911332e-14,0.000563889033813675,0.06289697110243626,0.0005171114736912118,0
" Rawlings Jb, COMPUTERS CHEM EN",0.00020483408439164277,4.311869973993088e-10,0.0,0.080427011087132,0.0,0
" Brydon D, 1999, J GEOPHYS RES-OCEANS",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" [Anonymous], 2017, IEC6140012",0.00020483408439164277,0.00035725572126793736,0.0,0.10864098626966642,0.0,0
" Meunier P, 2005, CR PHYS",0.00040966816878328555,6.16032058121982e-07,0.0006026963465159849,0.0990323954804552,0.00041566735359301505,0
" Sant T, 2016, J SOL ENERG-T ASME",0.00020483408439164277,0.00030708046145245453,0.0,0.11115411762027276,0.0,0
" Mahfouz My, 2020, SIMPACK MOORDYN COU",0.00020483408439164277,3.028730467486224e-08,0.0,0.09788078673536901,0.0,0
" Matzarakis A, 2021, ATMOSPHERE-BASEL",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Grillone B, 2020, RENEW SUST ENERG REV",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Leurs T, P 2016 IEEE INT EN C",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Cruz R, 2016, IEEE IJCNN",0.00020483408439164277,5.1862071358098774e-11,0.0,0.08165108461139636,0.0,0
" Kazmi H, 2019, APPL ENERG",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Dasgupta M, 1998, ANNU REV NUCL PART S",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Rand J, 2018, RIVER RES APPL",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Ahmed Se, 2020, PHYS REV E",0.00020483408439164277,1.5134227279183876e-05,0.0,0.10262986398705039,0.0,0
" Silver D, 2016, NATURE",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Chiu Ct, 2008, RESOUR CONSERV RECY",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
" Ware C, 2013, INFORMATION VISUALIZATION: PERCEPTION FOR DESIGN",0.00020483408439164277,9.065669630396694e-15,0.0,0.06412125510592748,0.0,0
" Schanes K, 2016, J CLEAN PROD",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Middelhauve L, 2021, FRONT ENERGY RES",0.00020483408439164277,5.874874848641831e-17,0.0,0.056212506764614444,0.0,0
" Gottschall J, 2014, ENRGY PROCED",0.00040966816878328555,9.95164664026575e-08,0.001023121282005378,0.09733048904483742,0.0010231212820053781,0
" Pawar S, 2021, PHYS FLUIDS",0.00020483408439164277,1.5134227279183876e-05,0.0,0.10262986398705039,0.0,0
" Radko T, 2015, J PHYS OCEANOGR",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Jonkman Jm, 2015, HYDRODYN USERS GUID",0.00020483408439164277,3.028730467486224e-08,0.0,0.09788078673536901,0.0,0
" Irena, 2018, BLOCKCH NEW TOOL AC",0.00020483408439164277,6.231395854215751e-09,0.0,0.0867001722637589,0.0,0
" Qi Mw, 2017, BUILD ENVIRON",0.00020483408439164277,3.97327706386507e-09,0.0,0.09450800472346439,0.0,0
" British Standards Institution, 2012, 159782011 BS E",0.00040966816878328555,4.991993718513668e-10,0.002248097090936346,0.08071689565663079,0.002248097090936346,0
" Vititneva E, 2021,  FORM FOLLOWS E",0.00020483408439164277,8.066745904142321e-10,0.0,0.09957372167492709,0.0,0
" Pennell Wt, 1980, J IND AERODYNAM",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Valentini M, 2008, PROCEEDINGS OF THE 11TH INTERNATIONAL CONFERENCE ON OPTIMIZATION OF ELECTRICAL AND ELECTRONIC EQUIPMENT",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Georges L, 2015, BUILD RES INF",0.00020483408439164277,5.212158065084521e-12,0.0,0.0695213818834285,0.0,0
" S~Rensen N N, 1995, THESIS TU DENMARK L",0.00020483408439164277,2.079710969957834e-05,0.0,0.12310563078397256,0.0,0
" Lignarolo Lem, 2015, J FLUID MECH",0.00040966816878328555,0.0003441117011997151,0.0010202804800146762,0.12359180780233411,0.0011907665538400528,0
" Dimitrov N, 2019, WIND ENERGY",0.00040966816878328555,0.00029365638102891225,0.0019129148344086701,0.1167356112957605,0.0017836713521527567,0
" Nikolopoulou M, 2001, SOL ENERGY",0.00020483408439164277,6.804623638881072e-10,0.0,0.09591167167639143,0.0,0
" Mutule A, 2018, LATV J PHYS TECH SCI",0.00020483408439164277,1.0160749476166451e-10,0.0,0.08766227936291322,0.0,0
" Iea-Etsap, 2014, ENERGY SUPPLY TECHN",0.00020483408439164277,2.6534030757455096e-10,0.0,0.08828050125675847,0.0,0
" Forsting Arm, 2017, J PHYS CONF SER",0.00020483408439164277,0.00035725572126793736,0.0,0.10864098626966642,0.0,0
" Castillo-Castellanos A, 2001, PHYS REV FLUID",0.00020483408439164277,5.731033721224685e-07,0.0,0.09897216534555112,0.0,0
" [Anonymous], 2014, 1802014 SIA SWISS S",0.00020483408439164277,8.270496486679735e-10,0.0,0.09467662173955202,0.0,0
" Coetzee S, 2020, ISPRS INT GEO-INF",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Bak C, 2013, DTU 10MW REFERENCE ",0.00020483408439164277,5.329145682889054e-06,0.0,0.10704027713828411,0.0,0
" Bishop L, 2017, SAGE OPEN",0.00020483408439164277,4.877516559913434e-11,0.0,0.07866453972704275,0.0,0
" Taha H, 1997, ENERG BUILDINGS",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Ilham Kamal M M, 2009, JURNAL ILMU PERAIRAN",0.00020483408439164277,1.0130665711986209e-05,0.0,0.10414044668188314,0.0,0
" Chen Nh, 2014, J ASIAN EARTH SCI",0.00040966816878328555,6.910280681241847e-07,7.666791963030143e-08,0.08658945389404232,7.855099134051936e-08,0
" Ren F, 2020, ARXIV20061068",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Potocnik J, 2022, INDOOR BUILT ENVIRON",0.00020483408439164277,2.0242355927781093e-11,0.0,0.080732913297283,0.0,0
" Mikhaylov A, 2020, ENTREP SUSTAIN ISS",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Binarti F, 2020, URBAN CLIM",0.00020483408439164277,6.643795048809229e-12,0.0,0.0831955828973603,0.0,0
" Wind Energy Landscapes, HORS HOLL DE",0.00020483408439164277,0.0009668082491892344,0.0,0.1057007383029857,0.0,0
" Community Ig-R To The C Of The E, 1990, THERMAL COMFORT STU",0.00020483408439164277,1.7849695456984615e-11,0.0,0.0816784059159124,0.0,0
" Hodgson E L, 2021, J PHYS C SERIE",0.00020483408439164277,2.5858913228928773e-05,0.0,0.12054023357447964,0.0,0
" Nybo A, 2019, J PHYS CONF SER",0.00040966816878328555,1.317999063228729e-05,0.0009333090105909847,0.1191749054070548,0.0010996236403133456,0
" Diaz Gpn, 2019, J PHYS CONF SER",0.00020483408439164277,2.5331602491978744e-06,0.0,0.10124219738288298,0.0,0
"Storek T1, 2021, J PHYS CONF SER",0.003482179434657927,1.0566322643162697e-06,0.006290288513997656,0.10550200976790422,0.006249641815358414,1
" Klaver Ccw, 2021, JAMA OPHTHALMOL",0.00020483408439164277,1.3382602787012225e-13,0.0,0.07038537506668012,0.0,0
" Li N, 2020, IET RENEW POWER GEN",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Bruns Sb, 2021, ENERG ECON",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Turner Js, 1978, ECON GEOL",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
"Mizev A21, 2021, J PHYS CONF SER",0.005735354362965997,9.873164254697569e-09,0.010624122726657104,0.08398417340443833,0.010624122726657104,0
" Arendt K, 2018, ASHRAE IBPSA USA BUI",0.00040966816878328555,3.846335735789353e-08,0.0003665040537495856,0.09542797943665826,0.0002544781595215336,0
" Gautam Ms, 2015, PHYS SCRIPTA",0.00020483408439164277,3.5730463859147527e-13,0.0,0.062008611601529255,0.0,0
" Hunter Jd, 2007, COMPUT SCI ENG",0.00020483408439164277,0.0005271268299171423,0.0,0.10951836148686542,0.0,0
"[Anonymous], 2015, MERKBLATT SIA 202",0.00020483408439164277,1.0349325710265272e-17,0.0,0.05070680002908215,0.0,0
" Ansari My, 2020, ARTIF INTELL REV",0.00020483408439164277,2.6726115889716182e-09,0.0,0.09486427141830053,0.0,0
" Sartori L, 2019, THESIS POLITECNICO ",0.00020483408439164277,9.556745347952845e-08,0.0,0.09959403496603358,0.0,0
" Onodera Y, 1998, J ACOUST SOC AM",0.00020483408439164277,5.8390723026778256e-08,0.0,0.0909446545332613,0.0,0
" Bowman K, 1996, NAT F SCI TECH GOAL",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Olden K, 2018, AM J PUBLIC HEALTH",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Li J, 2019, SUSTAIN CITIES SOC",0.00020483408439164277,3.413564994552725e-06,0.0,0.11640716278404349,0.0,0
" Gaertner E, 2020, IEA WIND TCP TASK 3",0.0014338385907414993,3.801871884290931e-06,0.05261428907551551,0.12137937893140399,0.036591980563774225,0
" Dewan A, 2016, REFERENCE O M CONCE",0.00020483408439164277,5.738646770750497e-06,0.0,0.09589659981535681,0.0,0
" Wang C, 2021, SUSTAIN CITIES SOC",0.00020483408439164277,1.2515328795044264e-08,0.0,0.10552709508678641,0.0,0
" Burger A, 2019, OPTIMIZATION ONLIN",0.00020483408439164277,1.2625599460647789e-08,0.0,0.08717701469616614,0.0,0
" Kajishima T, 2006, J APPL MECH-T ASME",0.00020483408439164277,6.385949970817321e-10,0.0,0.094245284840061,0.0,0
" Nathan J, 2017, J PHYS CONF SER",0.00020483408439164277,2.1713007793381117e-05,0.0,0.12064151036647144,0.0,0
"Akaad Mk, 1973, B FS ASSIUT U",0.00020483408439164277,1.2177700567733078e-07,0.0,0.08649433942207183,0.0,0
" Thaxter Cb, 2017, P ROY SOC B-BIOL SCI",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
"[Anonymous], COPERNICUS CMEMS TO",0.00020483408439164277,0.0005271268299171423,0.0,0.10951836148686542,0.0,0
" Chin S, 2020, STORYTELLING BUILDI",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Skaare B, 2017, PROCEEDINGS OF THE ASME 36TH INTERNATIONAL CONFERENCE ON OCEAN",0.00020483408439164277,1.1128585221604126e-06,0.0,0.10468083281514677,0.0,0
" Venugopal V, 2016, INT J ENV RES PUB HE",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Morgan Tp, 2016, RARE TOUR MICROSOFT",0.00020483408439164277,9.617744260874932e-12,0.0,0.08351437808987804,0.0,0
" Aubrun S, 2019, J PHYS CONF SER",0.00020483408439164277,0.00036154325136189487,0.0,0.10647532223942771,0.0,0
" Hecht R, 2013, 26 INT CART C",0.00020483408439164277,4.5633353943200775e-12,0.0,0.07969441224962863,0.0,0
"Forsting Am1, 2021, J PHYS CONF SER",0.003482179434657927,0.0003622331827889933,0.004124362378423549,0.10207409885422765,0.004095476194804855,0
" Njomo-Wandji W, 2019, WIND ENERGY",0.00020483408439164277,1.3024495558804564e-07,0.0,0.10058306034571564,0.0,0
" Druckman A, 2011, ENERG POLICY",0.00020483408439164277,8.800447255136043e-12,0.0,0.07049310519096094,0.0,0
" Chakrabarti Sk, 1987, HYDRODYNAMICS OFFSH",0.00020483408439164277,2.299025306714953e-06,0.0,0.11696494884879849,0.0,0
" Wyngaard J, 2010, TURBULENCE ATMOSPHER",0.00020483408439164277,0.00041822110402086774,0.0,0.10776328278480454,0.0,0
" Price Lla, 2017, J OPT SOC AM A",0.00020483408439164277,1.4352210507801342e-14,0.0,0.0623586966240468,0.0,0
" Zhang F, 2019, BUILD ENVIRON",0.00020483408439164277,1.4639940179668956e-10,0.0,0.08269110249157337,0.0,0
" Ringerikskraft, U",0.00020483408439164277,1.1946553572742683e-09,0.0,0.0926217534007475,0.0,0
" Christian H M Bak, I0092 DT",0.0008193363375665711,0.00031489130186417605,0.010244583389256968,0.1262705946253524,0.009805971766905548,0
" White Ar, 2019, AICHE J",0.00020483408439164277,1.7068769855001052e-12,0.0,0.06007358460383674,0.0,0
" Zhang Dp, 2019, PROCESSES",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Figueiro Mg, 2013, LIGHTING RES TECHNOL",0.00020483408439164277,1.4352210507801342e-14,0.0,0.0623586966240468,0.0,0
" Van Der Laan Mp, 2017, J PHYS CONF SER",0.00020483408439164277,0.0005271268299171423,0.0,0.10951836148686542,0.0,0
" Stevens Rjam, 2014, RENEW ENERG",0.0006145022531749283,0.0007799031638332993,0.001969971662702486,0.1272978540324894,0.0032017767880998067,0
" De-Us Department Of Energy, 2018, OFF EN EFF REN E",0.00020483408439164277,0.04971149808135461,0.0,0.11326357794121059,0.0,0
" Vega Rp, 2015, J BUS PSYCHOL",0.00040966816878328555,6.731533837753291e-11,1.9154714321435464e-05,0.08166474297853833,1.986097474009519e-05,0
" Shahinmoghadam M, 2021, BUILD ENVIRON",0.00020483408439164277,6.969472216500429e-11,0.0,0.0909446545332613,0.0,0
" Robertson An, 2017, ENRGY PROCED",0.0008193363375665711,5.548009647503974e-06,0.012332108354951837,0.10778707526549357,0.011323267295301222,0
" Leimeister M, 2017, P 12 INT MOD C LINK",0.00020483408439164277,9.850915902594367e-08,0.0,0.0973110885207997,0.0,0
" Banta Rm, 2008, IOP C SER EARTH ENV",0.00020483408439164277,3.4086898737874654e-05,0.0,0.10885415505362439,0.0,0
" Van Doremalen N, 2013, EUROSURVEILLANCE",0.00020483408439164277,7.657228340507367e-11,0.0,0.08153381097917398,0.0,0
" Oreshkin Bn, 2020, ARXIV19051043",0.00020483408439164277,2.0566679306466234e-09,0.0,0.08963225439256797,0.0,0
" Oke T R, 1987, BOUNDARY LAYER CLIMA",0.00020483408439164277,1.1345059053813461e-07,0.0,0.11601435327107246,0.0,0
" Ghraieb H, 2021, PHYS REV FLUIDS",0.00020483408439164277,0.0003810757643651743,0.0,0.11382872065098278,0.0,0
" Casado R, 2015, CONCURR COMP-PRACT E",0.00020483408439164277,2.597778270243503e-09,0.0,0.09305605855555343,0.0,0
" Coutino A, 2021, THESI",0.00020483408439164277,1.164468863033975e-05,0.0,0.10424718669257543,0.0,0
" Nath C, ZERTIFIZIERUNG WIND",0.00020483408439164277,1.4403071764868097e-05,0.0,0.07836150302563362,0.0,0
" Mochida A, 2005, J WIND ENG IND AEROD",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
" Vega D, 2020, PROCEDIA CIRP",0.00020483408439164277,3.1595707175798164e-12,0.0,0.0700983559480221,0.0,0
"Abdelrahman Mm, 2020, SIMAUD 2020",0.00040966816878328555,5.914393986003662e-09,5.554612798235337e-05,0.09456658595641647,5.6383400488481786e-05,0
" Michelsen Ja, 1992, 9205 AFM TU DEN",0.0006145022531749283,0.00046579302504317765,0.0016046306964419307,0.12466484512652895,0.002189273935089,0
" Hansen Hf, 2020, OCEAN ENG",0.00020483408439164277,1.1049115238925728e-05,0.0,0.10558643510608387,0.0,0
"Al-Solihat Mk, 2016, SHIPS OFFSHORE STRUC",0.00020483408439164277,9.445659234245742e-08,0.0,0.10002253682722449,0.0,0
" Barrett E, 2015, LECT NOTES ARTIF INT",0.00020483408439164277,8.787795807950864e-06,0.0,0.10504120317576436,0.0,0
" Marinkovic S, 2017, J CLEAN PROD",0.00020483408439164277,1.6416471508558872e-16,0.0,0.04989524247534365,0.0,0
" Shinde R, 2021, J PHYS CONF SER",0.00040966816878328555,9.157751893727519e-12,0.02906705187728487,0.0706399849517443,0.02906705187728487,0
" Lee Es, 2012, ENERG BUILDINGS",0.00020483408439164277,9.010800567964687e-15,0.0,0.06905135712366162,0.0,0
" Perera Ks, 2014, LECT NOTES ARTIF INT",0.00020483408439164277,1.4994070256027432e-07,0.0,0.10884444741711814,0.0,0
" Hall M, 2015, P CISBAT 2015 INT C",0.00020483408439164277,2.2981176228500297e-16,0.0,0.056404746224856445,0.0,0
" Buckingham E, 1914, PHYS REV",0.00020483408439164277,3.104952890284726e-05,0.0,0.09301705249118795,0.0,0
" La Gennusa M, 2007, SOL ENERGY",0.00020483408439164277,1.0377821200412728e-09,0.0,0.09967944137043919,0.0,0
