ND,DC,EC,LC,CC,BC,FR
" Deli I, 2017, INT J MACH LEARN CYB",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Deli I, 2016, J INTELL FUZZY SYST",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Deli I, 2015, APPL SOFT COMPUT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Dwivedi G, 2018, EXPERT SYST APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Feng F, 2016, KNOWL-BASED SYST",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Gau Wl, 1993, IEEE T SYST MAN CYB",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Gong K, 2010, COMPUT MATH APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Hassan N, 2013, AIP CONF PROC",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Hatami-Marbini A, 2017, APPL SOFT COMPUT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Hazaymeh A, 2012, APPL MATH SCI",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Hazaymeh Aa, 2012, J APPL MATH",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Hwang Cl, 1981, METHODS MULTIPLE ATT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Joshi D, 2016, EUR J OPER RES",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Kong Z, 2014, APPL MATH MODEL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Li My, 2018, APPL SOFT COMPUT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Ma Xl, 2018, ARTIF INTELL REV",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Ma Xl, 2017, ARTIF INTELL REV",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Maji Pk, 2002, COMPUT MATH APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Maji Pk, 2001, J FUZZY MATH",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Mardani A, 2015, EXPERT SYST APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Masoud Mahmoud Ibrahim, 2021, INTERNATIONAL JOURNAL OF ELECTRICAL ENGINEERING EDUCATION",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Molodtsov D, 1999, COMPUT MATH APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Pawlak Z, 1982, INT J COMPUT INF SCI",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Pei Z, 2019, INFORM FUSION",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Salleh Ar, 2012, OPEN J APPL SCI",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Selvachandran G, 2015, INT J MATH MATH SCI",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Sodhi B, 2012, ARXIV12201250980",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Sun Gd, 2018, APPL SOFT COMPUT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Swart Aj, 2018, INT J ELEC ENG EDUC",0.0007210845111047014,1.0264871569318967e-05,0.04208124704938767,0.13313365205537314,0.04103799799140036,0
" Walczak D, 2017, EUR J OPER RES",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Wan Yc, 2016, APPL SOFT COMPUT",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Wang Cy, 2017, INFORM SCIENCES",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Wu T, 2016, KNOWL-BASED SYST",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Xiao Z, 2010, COMPUT MATH APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Yang Y, 2013, APPL MATH MODEL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Yazdi M, 2018, SAFETY SCI",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Zadeh La, 1965, INFORM CONTROL",0.00028843380444188056,1.6540940356156024e-07,0.009724405295458214,0.1112091225481548,0.00889341545948059,0
" Zhang Yg, 2003, WIREL NETW",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Zhang Zm, 2013, APPL MATH MODEL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
" Zyoud Sh, 2017, EXPERT SYST APPL",0.00014421690222094028,1.5973999704399843e-07,0.0,0.10747221748632185,0.0,0
"Diniz Pca, 2019, INT J ELEC ENG EDUC",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
" Lin Y, 2017, CHINA MANAGE INFORM",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
" Shan S, 2016, J HUNAN CITY U",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
" Wang Y, 2014, MED GAS RES",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
" Yang L, 2004, COURSE MODERN TOURIS",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
" Zhang L, 2014, J ADV DIELECTR",0.00014421690222094028,1.4383611160603652e-09,0.0,0.09413138210499165,0.0,0
"Aktan B, 1996, IEEE T EDUC",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Asumadu Ja, 2005, IEEE T INSTRUM MEAS",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Auer Me23 Virtual Lab Versus Remote Lab, 2001, 20 WORLD C OP LEAR",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Bauer P, 2008, INT POWER ELECT MOT",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Chirico M, 2005, IEEE T INSTRUM MEAS",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Cooper M, 2009, IEEE T LEARN TECHNOL",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Del Alamo Ja, 2007, INT C REM ENG VIRT ",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Harward Vj, 2008, P IEEE",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Kaluz M, 2014, 19 WORLD C INT FED A",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Lowe D, 2009, P 20 ANN C AUSTR ASS",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Luthon F, 2015, IEEE T LEARN TECHNOL",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Ma J, 2006, ACM COMPUT SURV",0.00043265070666282084,3.0259240468775925e-06,0.016309473557212684,0.1149554866625773,0.0162136326687852,0
" Nedic Z, 2007, INT J ONLINE ENG IJO",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Orduna P, 2011, REV 2011",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Richter T, 2011, PROCEEDINGS OF THE 2011 IEEE INTERNATIONAL SYMPOSIUM ON MULTIMEDIA (ISM 2011)",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Rodriguez-Andina Jj, 2010, IEEE T IND ELECTRON",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Saenz J, 2015, IEEE ACCESS",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Schauer F, 2008, EUROPEAN J PHYS",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Sousa N, 2010, IEEE T LEARN TECHNOL",0.00028843380444188056,7.353822729606498e-08,0.0017286779616764087,0.1058868443154921,0.0016510915225686755,0
" Tawfik M, 2013, IEEE T LEARN TECHNOL",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Uribe Md, 2016, COMPUT APPL ENG EDUC",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
" Zutin Danilo Garbi, 2010, 2010 IEEE EDUCATION ENGINEERING 2010 - THE FUTURE OF GLOBAL LEARNING ENGINEERING EDUCATION (EDUCON 2010)",0.00014421690222094028,3.2886670167398376e-08,0.0,0.09352197779965742,0.0,0
"Barrie S, 2006, HIGH EDUC",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Barrie S, 2004, HIGH EDUC RES DEV",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Barrie S, 2006, LIFELONG LEARN BOOK",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Barrie Sc, 2007, STUD HIGH EDUC",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Cope C, 2004, QUAL RES J",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Dges_Higher_Education_General_Office, 2020, SKILLS POSTCOVID SK",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Gao Y, 2018, HIGH EDUC",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Hill J, 2016, J GEOGR HIGHER EDUC",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Klionsky Daniel J, 2016, AUTOPHAGY",0.00028843380444188056,3.4978330782274824e-09,0.004317770430405391,0.0809677833697264,0.004317770430405391,0
" Li Yb, 2017, ORIENTATION TALENT C",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Ma Wh, 2015, HIGH EDUC",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Mohamed Kg, 2014, HUM RESOUR HEALTH",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Tight M, 2016, INT J SOC RES METHOD",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Unesco, 2014, GEOCODI",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
" Wang Ys, 2016, CHINA HIGH ED RES",0.00014421690222094028,3.490430702034398e-11,0.0,0.06970455482171758,0.0,0
"Abdelaziz Ay, 2018, CLASSICAL RECENT ASP",0.0008653014133256417,3.508225444326765e-07,0.041694641411013415,0.11868207103123662,0.0395086621028446,0
" [Anonymous], 2016, JAPAN HUGO SARRAZIN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Brown Bruce, 2016, DESIGN PROBLEMS",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Ezio M, 2016, EVERYBODY DESIGNS AN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Fung Ch, 2020, TECHNOL KNOWL LEARN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Hang J, 2018, GIST CHINESE DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Hight C, 2006, ARCHIT DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" John D, 2014, TRANSLATED WU ZHONGY",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" John H, 2013, DESIGN VERY SHORT I",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Klaus L, 2016, DESIGN ED ED DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Klaus L, 2016, DESIGN ED EDUCATIO",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Kuzle A, 2017, TECHNOL KNOWL LEARN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Li K, 2019, OPEN ED RES",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Li L, 2005, INTRO ART DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Li Y, 2012, THEORY METHOD PRODUC",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Li Y, 2019, DESIGN DIMENSIONS",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Liu G, 2019, DESIGN METHODOLOGY",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Liu X, 2006, DESIGN THINKING",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Moore Brooke Noel, 2018, CRITICAL THINKING",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Paul A, 2009, P 8 EUR AC DES C AB",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Ray K, 2013, CREATE THINKING MYST",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Robert F, 2010, OXFORD HDB INTERDIS",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Rodgers Pa, 2008, PERIMETERS BOUNDARIE",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Tang X, 2019, IND DESIGN MAG",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Thistlewood D, 1988, J ART DESIGN EDUC",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Valerie B, 2010, TACKLING WICKED PRO",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Xie H, 2020, ED MODERNIZATION",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Yi Z, 2019, J ART ED",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Zhao W, 2018, ED TREND ARTS DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
" Zhu S, 2018, J ART DESIGN",0.00014421690222094028,4.117028121528849e-09,0.0,0.09599490537565933,0.0,0
"Al-Zoubi M, 2010, WORLD APPL SCI J",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Bastian M, 2009, P INT AAAI C WEB SO",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Clafferty Em, 2011, INT J ELEC ENG EDUC",0.00043265070666282084,9.643243190450281e-09,0.02483037628407509,0.10657035272419887,0.024178559474891434,0
" Drobnjak A, 2012, THESIS U FRIBOURG B",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Faust K, 2006, METOD ZV",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Fuller R, 1996, EXPLOR LIMITS SUPPOR",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Hanneman Ra, 2005, INTRO SOCIAL NETWOR",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Jackson Mo, 2008, SOCIAL AND ECONOMIC NETWORKS",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Johnson R, 2012, SOC NETWORKS",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Klir G J, 1988, FUZZY SETS UNCERTAI",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Lippold T, 2009, J INTELL DISABIL RES",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Manjunatha Hc, 2019, INT J ELEC ENG EDUC",0.00043265070666282084,3.1049215568603046e-07,0.023829128190283162,0.1133691937936334,0.02527811035508092,0
" Nayak J, 2015, SMART INNOV SYST TEC",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Perkins Se, 2009, J ANIM ECOL",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Rani Poonam, 2019, 2019 INTERNATIONAL CONFERENCE ON MACHINE LEARNING",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Rani Poonam, 2018, INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY AND COMPUTER SCIENCE",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Rani P, 2018, INT C INN COMP COMM",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Rani P, 2018, J ADV RES DYN CONTRO",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Rani P, 2019, PROCEEDINGS OF THE 2019 6TH INTERNATIONAL CONFERENCE ON COMPUTING FOR SUSTAINABLE GLOBAL DEVELOPMENT (INDIACOM)",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Sabzi A, 2011, PROCEEDINGS OF THE 2011 11TH INTERNATIONAL CONFERENCE ON HYBRID INTELLIGENT SYSTEMS (HIS 2011)",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Saxena A, 2017, NEUROCOMPUTING",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Suganya R, 2012, INT J SCI RES PUBLIC",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Tayal Dk, 2019, INT J INNOV TECHNOL",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Tayal Dk, 2018, 5 INT C COMP SUST GL",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Wolfe Aw, 1997, AM ETHNOL",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Xu D, 2015, ANN DATA SCI",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Yang Ms, 1993, MATH COMPUT MODEL",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Zadeh La, 1996, IEEE T FUZZY SYST",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Zadeh La, 1996, PROCEEDINGS OF THE SIXTH IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
" Zhu Y, 2020, INT J ELEC ENG EDUC",0.00014421690222094028,5.669406517561834e-09,0.0,0.0992087905798864,0.0,0
"[Anonymous], OPEN SOURC",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Atzori L, 2000, COMPUT NETWORKS",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Cerpa A, 2004, IEEE T MOBILE COMPUT",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Chang F, 2016, J NETWORK INTELLIGEN",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Cormen Th, 2009, INTRO ALGORITHM",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Dyo V, 2008, LECT NOTES COMPUT SC",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Egorova-Forster A, 2007, IEEE INT C MOB AD H",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Felice M, 2010, AD HOC NETW",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Guo Wj, 2014, APPL MECH MATER",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Huang Sz, 2013, APPL MECH MATER",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Jain S, 2014, INT J COMPUTER APPL",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Kaelbling Lp, 1996, J ARTIF INTELL RES",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Lara-Cueva Ra, 2017, IEEE SENS J",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Le Ttt, 2016, ADV SCI TECHNOLOGY L",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Liu Zh, 2006, IEEE INT C NETW SENS",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Mccullock John, Q LEARNING TUTORIA",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Misra S, 2011, J NETW COMPUT APPL",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Morrison J, 2006, SCANDALOUS FICTIONS",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Mustapha I, 2015, SENSORS-BASEL",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Patel Ab, 2015, INT RES J ENG TECHNO",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Pearce Daj, 2016, INT J ELEC ENG EDUC",0.00028843380444188056,1.6105140586610318e-08,0.006773653025614542,0.1076290259992239,0.006553572904408963,0
" Psim, MATLA",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Renold Ap, 2017, WIRELESS PERS COMMUN",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Schurgers C, 2001, 2001 MILCOM",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Shah Kunal, 2007, IEEE INTERNATONAL CONFERENCE ON MOBILE ADHOC AND SENSOR SYSTEMS",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Song Wz, 2009, MOBISYS'09: PROCEEDINGS OF THE 7TH ACM INTERNATIONAL CONFERENCE ON MOBILE SYSTEMS",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Wirstrom N, 2013, THESI",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
" Wu G, 2011, IEEE COMMUN MAG",0.00014421690222094028,1.259569090816034e-08,0.0,0.10593213865591151,0.0,0
"Ayasun S, 2006, IEEE T EDUC",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Guney I, 2014, INT J ELEC ENG EDUC",0.00028843380444188056,1.4240151722074405e-06,0.00022113570363266474,0.1007658436632613,0.00019692210696670593,0
" Jeyasurya B, 1995, IEEE T EDUC",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Lin Hc, 2006, IEEE T EDUC",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Mashhour E, 2009, 2009 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL TECHNOLOGY",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Milano F, 2008, IEEE T EDUC",0.0005768676088837611,4.9817038084445226e-05,0.019322487754637723,0.12389886536228,0.01833771284747249,0
" Salehfar H, 1998, IEEE T EDUC",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Stojkovic S, 2014, INT J ELEC ENG EDUC",0.00014421690222094028,9.389513693891277e-07,0.0,0.09949349289024723,0.0,0
" Vanfretti L, 2012, IEEE T EDUC",0.0007210845111047014,5.041083352746115e-05,0.02087649381756896,0.12295416260306764,0.021033789233710475,0
"Acquaye A, 2017, J ENVIRON MANAGE",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Annes B, 2015, VALUE WATER COLORADO",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" [Anonymous], 2016, ARIZONA AGR STAT B ",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Arizona Department Of Water Resources (Adwr), 2010, ASSURED ADEQUATE WAT",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Boryan C, 2011, GEOCARTO INT",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Brown P, 2005, J WATER RESOUR PLANN",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Brown P, 1996, AZMET ARIZONA METEO",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Brown P, 2015, CASE STUDY EFFICIENC",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Center For Spatial Information Science And Systems Us Department Of Agriculture National Agricultural Statistics Service, 2017, CROPSCAPE CROPLAND ",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Chouchane H, 2015, ECOL INDIC",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Darzi-Naftchali A, 2019, THEOR APPL CLIMATOL",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Draper Aj, 2003, J WATER RES PL-ASCE",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Fox F, 1993, AZSCHED SOFTWARE REA",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Frederick Kd, 1996, RESOURCES FUTURE",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Graveline N, 2016, ENVIRON MODELL SOFTW",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Hogeboom Rj, 2017, WATER-SUI",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Mankiw Ngregory, 2015, ESSENTIALS EC",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Martin Ec, 2005, P 2005 INT IRRIGATIO",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Merrett S, 2002, IRRIG DRAIN",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Miglietta Pp, 2018, SCI TOTAL ENVIRON",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Miglietta Pp, 2018, SUSTAINABILITY-BASEL",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Naeser Rb, 1998, NAT RESOUR J",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Owusu-Sekyere E, 2017, ECOL INDIC",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
" Perotoni Mb, 2019, INT J ELEC ENG EDUC",0.0027401211421978653,0.000139250536922223,0.08013723386739027,0.14170396256105286,0.08337787858530439,0
" Schuster E, 2012, UNDERSTANDING VALU",0.00014421690222094028,1.7395019622293904e-06,0.0,0.11053546093637914,0.0,0
